Date,BTC,Oil,Gold,INR
2024-10-18,68418.7890625,69.22000122070312,2713.699951171875,84.05380249023438
2024-10-21,67367.8515625,70.55999755859375,2723.10009765625,84.0687026977539
2024-10-22,67361.40625,72.08999633789062,2744.199951171875,84.07350158691406
2024-10-23,66432.1953125,70.7699966430664,2714.39990234375,84.08399963378906
2024-10-24,68161.0546875,70.19000244140625,2734.89990234375,84.06759643554688
2024-10-25,66642.4140625,71.77999877929688,2740.89990234375,84.08180236816406
2024-10-28,69907.7578125,67.37999725341797,2742.89990234375,84.10199737548828
2024-10-29,72720.4921875,67.20999908447266,2768.39990234375,84.10279846191406
2024-10-30,72339.5390625,68.61000061035156,2788.5,84.08930206298828
2024-10-31,70215.1875,69.26000213623047,2738.300048828125,84.08910369873047
2024-11-01,69482.46875,69.48999786376953,2738.60009765625,84.09149932861328
2024-11-04,67811.5078125,71.47000122070312,2736.10009765625,84.13359832763672
2024-11-05,69359.5625,71.98999786376953,2740.300048828125,84.15249633789062
2024-11-06,75639.078125,71.69000244140625,2667.60009765625,84.11630249023438
2024-11-07,75904.859375,72.36000061035156,2698.39990234375,84.2511978149414
2024-11-08,76545.4765625,70.37999725341797,2687.5,84.306396484375
2024-11-11,88701.484375,68.04000091552734,2611.199951171875,84.38289642333984
2024-11-12,87955.8125,68.12000274658203,2600.0,84.39649963378906
2024-11-13,90584.1640625,68.43000030517578,2580.800048828125,84.39530181884766
2024-11-14,87250.4296875,68.69999694824219,2568.199951171875,84.4229965209961
2024-11-15,91066.0078125,67.0199966430664,2565.699951171875,84.47380065917969
2024-11-18,90542.640625,69.16000366210938,2610.60009765625,84.47750091552734
2024-11-19,92343.7890625,69.38999938964844,2627.10009765625,84.39849853515625
2024-11-20,94339.4921875,68.87000274658203,2648.199951171875,84.39759826660156
2024-11-21,98504.7265625,70.0999984741211,2672.10009765625,84.38310241699219
2024-11-22,98997.6640625,71.23999786376953,2709.89990234375,84.48829650878906
2024-11-25,93102.296875,68.94000244140625,2616.800048828125,84.43599700927734
2024-11-26,91985.3203125,68.7699966430664,2620.300048828125,84.37750244140625
2024-11-27,95962.53125,68.72000122070312,2639.89990234375,84.33910369873047
2024-11-28,95652.46875,,,84.42030334472656
2024-11-29,97461.5234375,68.0,2657.0,84.47160339355469
2024-12-02,95865.3046875,68.0999984741211,2634.89990234375,84.55699920654297
2024-12-03,96002.1640625,69.94000244140625,2644.699951171875,84.73709869384766
2024-12-04,98768.53125,68.54000091552734,2653.800048828125,84.68309783935547
2024-12-05,96593.5703125,68.30000305175781,2626.60009765625,84.70700073242188
2024-12-06,99920.7109375,67.19999694824219,2638.60009765625,84.68379974365234
2024-12-09,97432.71875,68.37000274658203,2664.89990234375,84.66600036621094
2024-12-10,96675.4296875,68.58999633789062,2697.60009765625,84.84729766845703
2024-12-11,101173.03125,70.29000091552734,2733.800048828125,84.8740005493164
2024-12-12,100043.0,70.0199966430664,2687.5,84.85710144042969
2024-12-13,101459.2578125,71.29000091552734,2656.0,84.83920288085938
2024-12-16,106029.71875,70.70999908447266,2651.39990234375,84.802001953125
2024-12-17,106140.6015625,70.08000183105469,2644.39990234375,84.91729736328125
2024-12-18,100041.5390625,70.58000183105469,2636.5,84.91539764404297
2024-12-19,97490.953125,69.91000366210938,2592.199951171875,85.16549682617188
2024-12-20,97755.9296875,69.45999908447266,2628.699951171875,85.27940368652344
2024-12-23,94686.2421875,69.23999786376953,2612.300048828125,84.94499969482422
2024-12-24,98676.09375,70.0999984741211,2620.0,85.0988998413086
